text	label
Daraus entsteht denn immer dieselbe Verlegenheit : sie muß durch ein vorsichtiges und geschicktes Benehmen die Rücksichten gegen ihre Gebieter mit der Treue gegen den TheageneS verbinden . Mit den ähnlichen Situationen wiederholen sich auch Ähnliche Reflexionen . Wenn dennoch Heliodor selbst von einem Tasso als guter Erzähler gepriesen wird , wenn Racine diesen Roman in dem Grade liebgewann , daß er ihn auswendig lernte , als seine Lehrer ihm zwei Exemplare nacheinander confiscire und verbrannt hatten , so kann mit jenem Lobe nur gemeint sein , daß der Verfasser in planvoller Weise die Abenteuer seiner Helden zur Gesammthandlung verbunden , und daß er sie anziehend geschildert hat . Es ist wahr , daß er den Leser sofort in den Strom der Ereignisse versetzt und daß , um das Bild des Michael Psellus , eines Gelehrten des 1- 1. Jahrhunderts , zu wiederholen , „ dieser Roman einer Schlange gleicht , die sich in ihren Schwanz beißt . &quot; Auch ist seine Sprache , wenngleich zuweilen affectirt , doch belebt , selbst schwungvoll und erinnert in ihrer Reinheit an die glänzendste Epoche der attischen Literatur . Aber schon die an sich gute Anlage seiner Erzählung führte ihn an eine Klippe , die er nicht immer mit Glück vermied , indem er die Ereignisse , die er oft nachholend erzählen mußte , zuweilen in einer unerträglichen Weise ineinanderschachtelt .	b
— Endlich hat Ernst von Wolzogen ( bei FFontane und Co. , Berlin ) ein Erntebuch „ Ansichten und Aussichten &quot; erscheinen lassen , worin er eine Reihe früher veröffentlichter Studien über Musik , Literatur und Theater zusammenfaßt . Mit Recht wehrt er sich energisch dagegen , daß man ihm auch bei der Würdigung seiner literarischen Arbeiten immer und immer wieder das ohne sein Verschulden heruntcrgekommne und denn verschwundne Uberbrettl anhängt , dessen Geschichte er sehr amüsant erzählt . Und wer den statten , humorbegabten Erzähler manches hübschen Romans , den sichern Bühnenschilderer des „ Lumpengesindels &quot; kennt und schätzt , wird an vielen der hier uoch einmal veröffentlichte : ! Aufsätze seine Freude haben . Sie sind übrigens auch rein als historisches Material zum Teil sehr wichtig , und ich erwähne da besonders den an Erinnerungen reichen , ganz vortrefflichen Aufsatz „ Vom alten Oberlehrer Haut und neuen Weimar &quot; .	b
Wer Geduld hat, die Mauer aus Schmuddel-Vokabular zu durchdringen, könnte eine Entdeckung machen: Gegen den Strich gelesen ist dieses rüde für Bestseller-Listen zugeschnittene Werk ein Buch der Trauer. Wie ein ängstliches Kind mit Bauklötzen wirft Erica Jong mit Genital- und Fäkal-Wörtern um sich: Hinter diesem Schutzschild aus Renommier-Vokabeln kann die Romantikerin und Puritanerin, die dieses Buch geschrieben hat, träumen:„Mich verlangte nach einem überirdisch-wunderbaren Liebesakt, in dem einer für den anderen Gebetsmühle, Achterbahn, Mondrakete wird.“ Wenn sie den Mut hat, auf die ständige Koketterie(„Mein Leid ist die reinste Burleske“) zu verzichten, wenn Selbstbespiegelung („Einfach toll, wie ich kein Blatt vor den Mund nahm!“) zu Selbstkritik wird, spricht eine ernste, nachdenkliche, von Lebensangst, von Angst vor der Freiheit, vor dem Alleinsein, von „Angst vorm Fliegen“ gefärdete junge Frau. Dann hört man den Kleinmädchen-Wunsch (Sehnsucht aller Schriftsteller): „Meine ganze Schreiberei läuft auf das Bemühen hinaus, geliebt zu werden.“ Dann kann die kreischende Stimme dieser Erzählerin leise werden in der Klage über die Unvereinbarkeit von Phantasie und Wirklichkeit, von eigenen Sehnsüchten mit den Wünschen eines geliebten Menschen. Dann hört man ihr zu. Und dann hat man die Hoffnung, nach diesem auftrumpfenden, um sich schlagenden ersten Buch müßte Erica Jong noch nicht am Ende sein.	b
Das überaus fesselnd geschriebene „ Feuer ! ' , ein aus Zensurbedenken vermutlich zurückgestelltes und erst später überarbeitetes Jugendwerk , wirft grelle Lichtstrahlen in die Eigenart des russischen Polizeilebens , während sich im „ Botscharow , der Großkaufmann , ' ein in Humor und Satire getauchtes Kulturbild aus der russischen Provinz auftollt , das in der Zeichnung der im Vordergrund der Erzählung stehenden Personen geradezu porträtistische Fertigkeit zeigt . Badendyks ungewöhnlich schlichter Stil und die von ihm festgehaltenen historische und kulturgeschichtliche Treue in der lokalen Färbung und Charakteristik zwingen den Leser unmerklich in den Bann der dargestellten Ereignisse . Zumal in seinen letzten Werken „ Feuer ! ' und vor allem „ Botscharow , der Großkaufmann , ' beweist sich Badendyk als Erzähler von feinster Beobachtung und scharfer psychologischer Zeichnung . Die Betrachtung seiner schriftstellerischen Tätigkeit weckt auch das Interesse an dem Menschlich-Individuellen in ihm . In drei seiner Werke hat er Züge seines Wesens mit eigenem Stift hineingetragen .	b
( Leipziger Tageblatt ) Ä^i ? Geschichten aus Holstein . Z^S^ Auch diese neue Sammlung der schnell beliebt gewordene » Erzählerin wird viele herzen erfreuen . Charlotte Nieses liebenswürdig-behagliches F-ibulirtalent , ihr gemütvoller Humor , ihre Gabe , originelle Charaktere , für die sie neben eener besondern Vorliebe auch besondern Spürsinn hat , uns anschaulich zu schildern , ihre lustige Art , das Rleinstadtleben mit seiner beschränkten Enge darzustellen , das alles bewährt sich wieder in diesen sechs hübschen Studien , die sich übrigens auch zum vorlesen in der Familie trefflich eignen . Alle tragen echi holsteinsches Lokalkolorit .	b
In dem Skribenten Felix und seinein Nebenbuhler , dem Berliner Leutnant , kontrastirt Bischer die äußerlich unbeholfene , unpraktische , uuweltläufige Innerlichkeit des in kleinen Verhältnissen aufgewachsenen Büchermenschen mit der äußerlich glänzende « , innerlich aber verlognen Erscheinung der Weltmenschen . Felix ist ebenso treuherzig , wie der Leutnant anmaßend ist ; Felix ist ehrlich , der andre ein Schuft ; Felix „ leidet an der Reflexion' , der Geguer kennt keine Bedenken , das Ziel einer unsittlichen Leidenschaft um jeden Preis zu erreichen . Felix enthält ohne Zweifel manchen Zug von dem jungen Bischer selbst ; das fühlt man unmittelbar an der Ironie des Erzählers gegen den doch geliebten Helden . Bischer „ objektivirte' sich selbst in der Gestalt des Felix , nachdem er mit der Erkenntnis seines Kontrastes die Ans dein ! 1ack ? kahl Scheffels > n > ( > vischers Stufe dieser Bildung überwunden hatte . Der wissenschaftliche Kampf , in dem er als Ästhtiker mit der hypochondrischen Nteflexion stand , wird hier dichterisch aufgetragen .	b
Deshalb beschränken wir uus zunächst darauf , aus dem Journal einer Reise nach Rußland im Jahr 1839 , welche Fritz v. Gagern als Begleiter des ( verstorbenen ) Prinzen Alexander von der Niederlande an den russischen Hof machte , einige Beobachtungen mitzutheilen , welche dazu helfen , den verstorbenen Kaiser Nikolaus zu charakterisiren . Wenn man in dem hier Mitgetheilten nur eine geistvolle Bestätigung desselben Urtheils erhält , welches die letzten Kriegsjahre nahe gelegt haben , so soll auch nicht verschwiegen werven , daß im Zusammenhange des Journals selbst , und wol noch mehr in dem geschriebenen , das Urtheil des Deutschen über den Zar durch Ton und einige kleine Striche noch eine andere Schattirung erhält . Das Hauptinteresse des Journals liegt aber in der Freude , welche man über die männliche und sichere Haltung des Erzählers bekommt . Was also hier folgt , sind Sätze Friedrichs von Gagern , die aus dem Journal zusammengestellt sind . „ Fast möchte ich , wie Tristram Shandy seine Geschichte , so meinen Reisebericht mit der Entschuldigung anfange » , , daß ich so und uicht anders bin .	b
Aber wie gutmüthig ist auch dieses Verfahren ganz auf die Persönlichkeit des „ guten Lucas' zurückgeführt ! Er war , sagt Renan , ein officieller Apylogist , der uns durch eine fromme Erzählung zu überzeugen sucht , daß man auf beiden Seiten im Kampf immer die Regeln der christlichen Liebe beobachtet habe , etwa „ wie man in 200 Jahren auch behaupten wird , daß der Cardinal Antonelli und Herr von Merode sich wie zwei Brüder liebten . Er war mit einer unvergleichlichen Naivetät der erste dieser gefälligen , selig zufriedengestellten Erzähler , die entschlossen sind alles so darzustellen , als ob alles in der Kirche auf eine evangelische Weise zugehe . So löschte er die Verschiedenheiten der Lehre aus , zu ehrlich , um seinen Lehrer Paulus zu verdammen und zu rechtgläubig , um sich nicht mit der vorherrschend officiellen Meinung in Einklang zu setzen / Der gute Lucas und der gute Renan ! Wie weit sind diese kindlichen Bemerkungen entfernt von einem wirklichen Einblick in die Schärfe der damaligen Parteiverhältnisse und in die Motive der neutestamentlichen Literatur .	b
Handkes Utopie ist es, daß die Erzählung „sich erzählt“, daß der Erzähler aus ihr verschwindet. Aber gerade der Erzähler Handke ist in seiner Erzählung ständig aufdringlich anwesend, meldet sich belehrend zu Wort, stellt sich selber bedeutsame Fragen, gibt dem Leser die Unterweisung. Wie ein frommer Conférencier drängt er sich in die eigene Erzählung, applaudiert sich selber, als habe er Angst, man könnte ihn vergessen.	b
Zwar möchte man dieses in der Person des Mannes erwarten , dessen Name den Titel lieh . Aber meiner Ansicht nach wäre dieser wohl auch bezeichnender in „ die Geschwister Schwertberger ' zu verwandeln . Denn diese sämmtlich , der ehrenhafte Fridolin , wie dessen verwilderter Bruder Mathias , die streng genommen — unliebenswürdige schwarze Mer und die allzugefühlvolle blonde Clara , beanspruchen ein gleiches Interesse von Seiten des Lesers , von Seiten des Erzählers eine gleichermaßen sorgfältige und ausführliche Behandlung . Außerdem verwickelt sich noch die ganze Constanzer Honvratiorenwelt durch ihre einzelnen Individualitäten auf das Einflußreichste verschiedenartig mit den Geschicken und Geschichten dieser Familie , während die Chronik der Schwertberger eigentlich nur insofern in den Nordergrund tritt , als Fridolin aus den Erlebnissen und Aufzeichnungen seiner Väter Trost in den ihn betreffenden Drängnissen findet und zuletzt sein eigenes Geschick bis zum glücklichen Ausgange niederschreibe , damit den Geschichtsschluß bildend . — Mußten wir uns bei Schefer in eine ganz außer aller praktischen Lebensgewohnheit liegende Welt und in eine Welt finden , welcher der eigentliche Lokaltvn fehlt , so erblickt man hier in Schwertberger dafür den schärfsten Gegensatz .	b
In seinem Buche lebt eine stille Heiligkeit vaterländischen Gefühls , nicht als angestückte Beigabe , sondern immer neu herauswachsend aus der Geschichte selbst . Das Buch ist völlig wahr , auch in der Schilderung der Übeln Seiten des deutschen Volkscharakters , wie sie sich unter napoleonischer Herrschaft zeigten , und gerade wegen dieser schlichten Ehrlichkeit wirkt es in bester Art national — kurzum ein prächtiges , reifes Werk eines deutschen Mannes , der vieler Menschen Länder gesehen und das Beste davon in seine Heimat als werbenden Schatz zurückgebracht hat . Will man nach dem behaglichen Erzähler Eyes einen Dichter nennen , der nie in allen seinen Werken läßlich war , sondern immer mit höchster Knnststrenge die Form wahrte , so braucht man nur von Württemberg über den Bodensee zu gehn , um bei Carl Spitteler Halt zu machen . Spitteler ist einer der strengste « Stilisten der ganzen deutschen Literatur und vielleicht deshalb dem größern Publikum , ja sogar engern Kreisen jahrzehntelang so wenig zugänglich gewesen . Dabei ist er meines Erachtens eine der größten Erscheinungen unsrer ganzen gegenwärtigen Dichtung und wird , wie ich glaube , mit Liliencron als der hervorragendste Repräsentant des Dichtergeschlechts auf die Nachwelt kommen , das in den vierziger Jahren des neunzehnten Jahrhunderts geboren wurde .	b
Tante Hedwig macht die Sache nicht viel klarer, wenn sie von der nächtlichen Telephonliebe mit lüstern gespitzten Lippen so spricht:„Die Worte kamen anderswo her, als würden sie wechselseitig abgerufen, und er merkte, daß er nicht rauskam aus dieser Trance ... Die Gefahr entdeckt zu werden, war jetzt nur ein süßes, leckendes Gefühl innen in seinem Hals, der er sich in verwunderter Ohnmacht ergab, während ihre Stimme, ohne daß er wirklich zuhörte, einfach in ihn überging.“ Der Erzähler kann sich nie frei bewegen, ständig tritt ihm der Kommentator, die andere Hälfte seines literarischen Wesens, auf die Fersen. Dialog zwischen den Telephon-Partnern kann sich nie entwickeln, weil sich als Dritter der Erzähler Wellershoff in die Leitung schaltet.„Sie haben eine so warme Stimme“, seufzt die Frau. Wie bräche da das Gespräch zusammen, würde die Verlegenheit des fernmündlich Überfallenen Mannes geradezu spürbar, wenn wir seine Antwort zu lesen bekämen: „Sie dürfen nicht verzweifeln Wellershoff nimmt uns (und seinem Erzähl-Text) jede Spannung, wenn er uns vorher schon erklärt, wie wir diesen Satz hören und verstehen sollen: „Darauf wußte er nichts zu antworten. Er war so wenig gefaßt auf dieses Gespräch, daß er sich ganz hilflos fühlte.	b
Das Wort : Kunst gibt Gunst , gilt auch umgekehrt : Gunst gibt Kunst , und wo die erstere mangelt und der künstlerischen Thätigkeit kein großer Spielraum gegönnt wird , hat diese alle Hände voll zu thun , das Erworbene zu wahren . Dann aber findet auch nirgend wieder die ältere Weise so liebenswürdige Repräsentanten wie hier . L. Richter als Erzähler deutschen Familienund Volkslebens gehört nicht zu den Alten , das Neue und Neueste wird längst antiquirt sein und diese reinen und frischen Schöpfungen noch immer ihre Jugend bewahren ; aber als Landschaftsmaler reiht er sich durch die Schärfe , mit welcher er alle Formen zeichnet , und die geringe Betonung des eigentlich Malerischen der frühern Künstlergencration an . Doch auch hier spricht sich eine so tiefe gemüthliche Innigkeit aus , über der Erfindung der Einzelmotive hat Richter so wenig die sinnige , seelenvolle Auffassung vergessen , daß man gern vor diesen Werken , wie z. B. vor der Abendlandschaft ( aus dem Jahr 1842 mit der knorrigen Eiche im Vordergrund ) weilte . Gäbe es in der Malerei etwas Analoges mit dem Volksliede , so würde unbedingt Richter als der Vertreter dieser Gattung zu bezeichnen sein .	b
Gegenüber dieser prätentiösen Impotenz war freilich der schlichteste Realismus , der auch nur das kleinste Stück Leben mit Treue und Wärme darzustellen wußte , ein außerordentlicher Fortschritt . Daß es gleichwohl ein neuer Irrtum ist , beschränkten , wenn noch so trefflichen Lcbenseindrücken eine unbeschränkte poetische Ausdehnungsund Verwendungskraft zuzutrauen , daß es der Realismus allein nicht thut , sollte angesichts eines Vergleichs zwischen den Novellen in „ Bewegtes Leben' und den letzten Gaben Hofers auch dem Befangensten klar sein . Gdmund Höfer . or wenige » Wochen ist mit Edmund Höfer ein deutscher Erzähler von großen Anlagen und unzweifelhafter Leistungskraft aus dem Leben geschieden , dessen Feder bis zuletzt — uicht immer zu Gunsten seines wohlerworbenen Rufes — unermüdlich thätig gewesen war . Vom Jahre 1852 an , wo die „ Erzählungen ans dem Volke' erschienen , bis zum verflossenen Jahre hat Hofer eine endlose Reihe von Novcllcnsammluugen , kleineren und größeren Romanen publizirt und in merkwürdiger Ungleichheit bald Meisterstücke wirklicher Erzählungskunst , bald ziemlich alltägliche Geschichten ohne tieferen Gehalt und ohne künstlerische Gestaltung dem Publikum dargeboten . Die Erscheinung Hofers war zugleich eine individuell eigentümliche und eine typische , individuell-eigentümlich in der Besonderheit seines Verhältnisses zum Leben , in den Vorzügen und Mängeln seiner Darstellung , typisch in der Art , wie auch dies reiche Talent bei uus für den Tagesmarkt verbraucht worden ist .	b
Dieser große Veröffentlicher seiner selbst hatte viel zu verbergen, sicher auch Räch- und Mordlust. So nah wie in diesen Jahren vor Verlobung und Ehe werden wir an ein existentielles Inspirationszentrum des Erzählers nie mehr herankommen. Wir wissen, neben dieser „zentralen Herzenserfahrung“, auch nur noch von einer vergleichbar heftigen Lebenserschütterung, von der Begegnung mit dem Jüngling Klaus Heuser im Jahr 1927, und die (verlorenen, verbrannten) Tagebuchaufzeichnungen darüber wird der Erzähler sieben Jahre später herauskramen und zur Verwertung „heranziehen“, als er die Passion der Mut-em-enet für den keuschen Joseph entwirft. Wieder wird, wenn auch diesmal nicht über Nacht, „Leben“ verwandelt oder verraten in „Literatur“. Aber dieser Satz macht sofort stutzen: Mußte da überhaupt etwas verwandelt werden?	b
Kleeberg hat selbst etwas von einem Abenteurer, der sich oft mit Verve und hochgestimmtem Erzählton, mehr Hals über Kopf als mit abwägender Vernunft auf Figuren und historische Konstellationen einlässt. Das könnte erklären, was sonst unerklärlich und im Roman unbegründet bleibt: die ganz eminente Hochschätzung, die der Erzähler seinem Neuhoff entgegenbringt. Sie verrät sich im Wortschatz, in Vergleichen und Metaphern, die vorwiegend auf Überhöhung und Veredelung angelegt sind.	b
So entstand durch das Zusammenwirken eines geschickten Übersetzers und eines kunstsinnigen Verlegers ein Werk , das sich den bereits im gleichen Verlag erschienenen Neubearbeitungen anderer alten Litoraturwerke würdig anreiht , und dem man die weiteste Verbreitung wünschen möchte . in . Dangelmayr i Zwei Veröffentlichungen in der vom Insel Verlag , Leipzig , veranstalteten „ Bibliothek der Romane' ( Preis eleg . geb. je 3 M. ) verdienen kurze Hervorhebung : die Übersetzung des „ Papageienvuches' ( Tuti Rauch ) aus der türkischen Fassung , und Thackerays Roman „ Henry Esmond' , des britischen Realisten und Humoristen kulturhistorische Darstellung der Königin Anna-Zeit . Was auch den deutschen Leser bei der Geschichte Henry Esmonds fesselt , ist die Unabhängigkeit des Urteils , das der Erzähler mit seiner genauen Kenntnis verband , und wir werden uns vermutlich noch gedulden müssen , bis hierzulande jemand aufsteht , der schon entlegenere Abschnitte unserer Vergangenheit schärfer zu durchdringen und dann wieder zu komponieren unternimmt . — Georg Roseus Verdeutschung des Tuti-Rauch , einer Novellenfolge in Rahmenfassung nach Art von 1001 Nacht , erschien 1358 und ist der weitaus ansprechendste Versuch geblieben , dieses orientalische Werk unserem Geschmack zu erschließen . Farbig und meist genügend Pointiert , liefern diese Bilder aus dem Leben und Fühlen südöstlicher Nationen mancherlei interessante Streiflichter .	b
