text	label
Die Wahrheit ist, daß man die Wahrheit nie erfahren wird. Alle Beteiligten sind tot, und der Erzähler führt mit Spuren, die gleichzeitig in zwei Richtungen weisen, die sich doch wechselseitig ausschließen, seine Leser so sehr in die Irre wie seine Helden. Ich habe selten ein raffinierteres Romankonzept gesehen, aber ich habe ebenso selten einen so kunstvoll geschriebenen und komponierten – und doch so leblosen und über weite Strecken langweiligen Roman gelesen.	b
"In liebevoller Wahllosigkeit registriert der Erzähler, was er sieht: die käsige Wade, die verblichene Socke des Fahrlehrers, den behaarten Fuß, die behaarten Nasenflügel eines sympathischen Mailänders, den er „mit dem Gefühl zärtlicher Dankbarkeit"" in die Augen schließt. Die ganze Welt ist für Toussaint eine einzige große Ekelstelle, in der die kleinen Ekelstellen plötzlich einen verschrobenen Glanz bekommen, wenn sie der Erzähler mit seinen interesselosen Photo Augen betrachtet. Die beinahe unmerkliche Verschiebung, der sanfte Irrsinn in allen Dingen ist der eigentliche Roman in diesem Roman."	b
Juli, 20.35, mit dem Städtekampf Berlin – Paris der Amateurboxer im Berliner Sportpalast, und am Sonntag, 2. August, 15.00, mit dem Internationalen Stadionfest im Olympiastadion. Heinrich Böll, der viel genannte, beachtenswerte Erzähler, hat einen Stoff aus unseren Tagen – ein abgesunkener Mann beschließt, sich von seiner Familie zu trennen, wird aber durch ein zufälliges Zusammentreffen mit seiner Frau umgestimmt – nicht nur in seinem Roman „Und sagten kein einziges Wort“, sondern auch in dem Hörspiel „Ich begegne meiner Frau“ behandelt, das nun in der Inszenierung Fritz Schröder-Jahns neues Interesse für den Roman erwecken könnte. 22.30 ans Stuttgart: Der Dichter Alfred Döblin, der einst „Berlin Alexanderplatz“ schrieb, empfängt zu seinem 75. Geburtstag wenig öffentliche Ehren.	b
Endlich lebt noch eine ganze Reihe von Leuten , welche die Geschichte jener Zeit mitgemacht haben und aus deren literarischem Nachlaß für die Zukunft noch die eine oder andre Aufklärung zu erwarten steht . Auch der Verfasser des Buches , welches uns zu diesen Zeilen die Anregung giebt , * ) sieht sich genötigt , wiederholt zu versichern , daß ihm manche Dinge bekannt geworden seien , die er aber nicht veröffentlichen dürfe , und daß er viele Urkunden , so besonders den Briefwechsel zwischen Friedrich Wilhelm IV . und dem verstorbenen Oberpräsidenten von Pommern , Sensst von Pilsach-Gramenz , gelesen habe , ohne hierüber etwas mitteilen zu dürfen . Bei einem solchen Stande der Dinge kann von einer objektiven Beurteilung der Politik des Königs keine Rede sein ; der Leser ist nicht in der Lage , aus den geschilderten Thatsachen sich selbst eine Meinung zu bilden , sondern muß manches und nicht das am wenigsten Wichtige hinnehmen lediglich auf den Kredit des Erzählers . Dieser Erzähler trat im Jahre 1844 zu den beiden vertrauten Ratgebern des verstorbenen Königs , dem Hausund Domänenminister Grafen Anton zu Stolberg-Wernigerode und dem erst kürzlich verstorbenen Freiherrn Senfft von Pilfach , in eine Vertrauensstellung , welche ihm ermöglichte , mehr Dinge zu erfahren als viele andre , und er besitzt andrerseits — was hier nicht hervorgehoben zu werde » braucht — ein feines Ver * ) Die Politik Friedrich Wilhelm ( sie ) IV . Von Hermann Wagner , Wirklicher Geheimer ( sie ) Oberregierungsrat .	b
Nach langer Zeit hat auch Heinrich Kruse seiner ersten unter dem Titel Seegeschichten erschienenen Sammlung kleiner Dichtungen eine zweite ( Stuttgart , Cottas Nachfolger , 1889 ) folgen lassen . Wenn nicht die schon erwähnte Abneigung gegen alle Verse bestünde , so müßte dieses vorwiegend heitere Buch schnell zu großer Beliebtheit gelangen . Denn Kruse ist ein geschickter Erzähler . Die Charakteristik ist von großer Anschaulichkeit , er ist kein unkünstlerischer Grübler , er begnügt sich mit dein zur Erzählung nötigsten in der Gestaltung der Menschen , und die Fabel selbst ist vortrefflich gebildet » ud schlagend zugespitzt . Der Hexameter wird bei ihm anmutig , fließt zwanglos , ohne Pathos in reicher Bildlichkeit dahin , man fühlt selten einen Zwiespalt zwischen dem Adel der Form und dem anekdotischen oder schnurrenhasten Wesen des Inhalts ; jedenfalls wird man immer unterhalten .	b
Bei den vorliegenden Erzählerbänden versuchten die Herausgeber, dieses Vakuum teilweise mit der thematischen Gestaltung der Sammlungen zu kompensieren, wobei sie zugleich um ein literarisches Niveau bemüht waren. Doch je deutlicher diese Mühe nach beiden Seiten zutage tritt, um so offensichtlicher werden die Schwierigkeiten. Insbesondere bei dem Band, der die meisten Ansprüche erheben möchte: Dieser Band enthält 33 Beiträge deutscher Erzähler und präsentiert nahezu einen Querschnitt zeitgenössischer deutscher Prosa, der vonErnst Penzoldt, Stefan Andres, Ernst Kreuder bis Siegfried Lenz, Ilse Aichinger reicht und wenig bekannte Namen vermissen läßt – wenn auch unter diesen wenigen Autoren wie Böll, Nossak, Hildesheimer sind, von denen man starke Beiträge hätte erwarten können. Doch die Anthologie enthält einige gute Geschichten, so etwa die von Heinz Piontek, der sprachlich und formal besonders überzeugt und der außerdem neben Gaiser, Hans Lipinsky-Gottersdorf, Paul Schallück zu den wenigen gehört, die ihren Stoff aus den Erlebnissen unserer Zeit gestalten; von Ilse Aichinger, deren Erzählung voller innerer Spannung ist, von Ernst Kreuder und Hermann Stahl. Es fällt jedoch auf, daß viele begabte Autoren, vor allem die jüngeren, der Versuchung einer sprachlichen Maniriertheit unterliegen.	b
Die Folge wäre dann , daß auch Menzels Flötenkonzert in Sanssouci , seine Tafelrunde Friedrichs des Großen , die Skizze zu seinem Königsbilde und die Abfahrt König Wilhelms zur Armee im Juli 1870 verbannt werden würden . Das Gegenständliche eines Bildes , der Inhalt , hat eben in den Augen der Vertreter der modernsten Kunst , der ihnen gleichgesinnten Galeriedirektoren und ihrer Wortführer in der Tagespresse keinen Wert mehr . Die Erzähler müssen aus den Galerien verbannt werden , damit das Publikum nicht mehr am Stoffe kleben bleibe , sondern so sehen lerne , wie es die großen und kleinen Tyrannen des modernen Geschmacks haben wollen . Wir wären geneigt , jene Andeutung Berlinischer Blätter für grundlos oder übertrieben zu halten , wenn nicht die erste , zu Ende vorigen Jahres veranstaltete Ausstellung neuer Erwerbungen der Nationalgalerie , das eine der beiden im Anfang dieses Aufsatzes erwähnten Ereignisse in dem Berliner Kunstleben , zum gute « Teil das Gepräge der Kunstanschaunngen des neuen Direktors trüge . Es handelt sich im ganzen um etwa achtzig Gemälde , Zeichnungen und Bildwerke , deren Kosten ans drei verschiednen Quellen geflossen sind : ans dem Dispositionsfonds des Kaisers , aus den Mitteln der Akademie der Künste , der die Hälfte des Überschusses der Kunstausstellung von 1895 nach den Bestimmungen zum Ankauf von Kunstwerken zur Verfügung stand , und , wie in dem Vorwort zum Katalog dieser Sonderausstellung gesagt wird , ans Mitteln , „ die von einer Reihe hochherziger Berliner Kunstfreunde der Direktion zur Verfügung gestellt wurden .	b
Tragen an diesem Selbstmord , der die heutige Gesellschaft aufs heftigste anklagen soll , wirklich nur ihre gemeinen Vorurteile , ihre rücksichtslose Selbstsucht die Schuld ? Nein ! Hier zeigen sich die Sophismen des Erzählers . Grete stirbt nicht an dem gesellschaftlichen Übel , sondern an gebrochenem Herzen , an einer hoffnungslosen Liebe . Sie liebt jenen Wohlthäter , der sie aus dem Elternhause — einer wahren Hölle — befreit hat , allem er ist ein junger , schöner , gutmütiger Grafensohn und Erbe von Millionen , der sie niemals heiraten wird .	b
Erst in ihrer neuen Umgebung sieht sie ihre Kreativität gefordert. Anna nimmt teil an diesen unterschiedlichen Biografien, ist selbst, einer Nomadin gleich, noch auf der Suche nach einem emotionalen und intellektuellen Zuhause. Barbara Honigmann ist eine große Erzählerin. Das zeigt die künstlerisch gelungene Komposition und Anordnung der Briefe, die eine Lesespannung erzeugen, wie sie erfreulicherweise für den heutigen deutschsprachigen Roman wieder bezeichnend geworden ist. Alle Korrespondenzpartner haben ein eigenes Profil, eine individuelle Aura, vermitteln durch ihre unterschiedlichen Alltagssprachen ein nuanciertes Bild ihrer Aspirationen und Krisen.	b
Es wird freilich kaum einer von ihnen als starke Einzelerscheinung in uns weiter leben ; dazu ist Speckmanns dichterische Gestaltungskraft nicht groß genug , und dazu erhebt er sich auch auf der andern Seite wohl mit Absicht nicht genug über das Typische . Es sind reine Bücher , gute Bücher insbesondre für die deutschen Häuser , in jtiterarische Rundschau denen man nicht nur die Zeitung und den neusten Seusatiousroman oder das neuste angebliche Bekenntnisbuch liest . Der Erzähler Hermann Stegemann tritt in diesem Jahre mit einem Band Gedichte vor das Publikum : Vit » Somnium vrsvs ( bei Egon Fleischel u. Co. in Berlin ) . Die Kunst Stegemanns in diesen Versen bringt nicht den lauten Schrei einer ersten Leidenschaft , sondern den vollen , aber durch die Erfahrung reifer Jahre abgetöntem Nachhall . Die goldne Wage meines Lebens schwebt Im Gleichgewicht ; kaum daß das Zünglein bebt .	b
Länge der Zuschriften zwischen zwei Zeilen und zwanzig Quartseiten schwankend.“ Mit der Klarsicht des Propheten urteilt er, vier Jahre vor der Machterschleichung durch die Nazis, zehn Jahre vor Ausbruch des Zweiten Weltkrieges über die Arbeiten der jüngsten Autoren: „Sie fürchten die kommenden Giftgase (keine Ich-Furcht); sie erkennen klar das Ausmaß der Katastrophe, das uns beschieden sein wird.“ Jahnn, die Justiz der Weimarer, Republik kritisierend, die auf dem rechten Auge blind war, stellt auch diese Fragen und gibt eine leise, skeptische Antwort, die angesichts der Ungerechtigkeit in der Welt und der drohenden Schrecken noch immer aktuell ist: „Wir wollen aufatmen? Es ist vorüber? – Vielleicht steht uns alles bevor, vervielfacht.“ Was Alexander Kluge sei: ein verschämter Aufklärer; ein verschmitzter Moralist; ein heimlicher Pathetiker; eine Doppel- und Mehrfachbegabung; eine Dreieinigkeit von Filmemacher, Jurist und Erzähler; Medium, Katalysator, Durchgangsbahnhof und Gleisdreieck; das Zentrum eines Verkehrsknotenpunkts von Geschichte & Geschichten; ein Epiker des Differentials; ein herzloser Schriftsteller; ein ratlos-rastloser Erzähler; eine haltlos Neues ausspuckende Theorieproduktionsmaschine; ein intellektueller Quassler; ein Archivar des Abseitigen in Menschenköpfen; ein nicht neidlos bewundertes Phänomen an Vielseitigkeit. Warum er macht, was er macht: um die Disharmonien zwischen individuellen Lebensprogrammen und wandelbarer gesellschaftlicher Wirklichkeit zu demonstrieren. Was ihm bisher als einzigem gelungen sei: Filmpraktiken wie Schnitt, Montage und Einstellungswechsel bruchlos in den Raum der Literatur zu überführen.	b
Bekanntlich enthält dieselbe eine große Anzahl von Späßen , welche an die Unsittlichkeit des Klerus anknüpfen . Es scheint uns aber ganz verkehrt , wenn man , wie das vielfach geschehen ist , aus dem Umstände , daß gerade diese Sorte von Geschichten so häufig wiederkehrt , auf eine reformatorische Tendenz bei Männern wie Bebel oder Pauli schließen will . Man Übersicht dabei viel zu sehr das Behagen , das die Erzähler solcher Streiche an der Sache selbst haben , und vergißt , daß die Gelegenheit , derartige Witze anzubringen , bei keinem Stande günstiger war als bei dem geistlichen , da der Widerspruch zwischen den Forderungen des Cölibates und den Verlockungen des Lebens dieselben nur drastischer machen mußte . Ganz ähnlich liegen die Verhältnisse beim Schelmuffsky . Es ist , so viel wir sehen , garnicht zu verkennen , daß der Schreiber desselben mit dem größten Wohlgefallen das Lügcnsystem seines Helden ausspinnt , daß er aufschneidet , weil ihm das Aufschneiden selbst Spaß macht , gerade so wie der Jäger , der den Leuten von seinen Heldenthaten , wie man zu sagen pflegt , „ die Hucke voll lügt , &quot; selbst das größte Vergnügen an seinen Flunkereien hat .	b
Obwohl sie in Grässes großem Sagenbuch Aufnahme gefunden hat , ist sie nicht mehr wert , als ein Hintertreppenroman moderner Kolportagelitteratur . Nicht so stark tritt die UnWahrscheinlichkeit bei dein Sprung vom Kynast und der Befreiung des gefangnen Ritters hervor . Gegen das Alter beider Sagen spricht aber schon die Thatsache , daß jene erst in Fülleborns Breslauer Erzähler ( 18 V0 , I , 455. 472 ) , die andre in einem Reisehandbuch für das Riesengebirge auftaucht ( 1817 ) , mit dein ein Warmbrunner Arzt , or . Schmidt , die Reihe zahlreicher Schriften über das Gebirge eröffnete . Ein gefangner Ritter wird der Freiheit dadurch wiedergegeben , daß seine Frau ihm ein Brot zusteckt , worin eine Feile und ein Seil von beträchtlicher Länge eingebacken sind , sodaß er das Gitter durchschneiden und sich aus der Hohe des Turmes hinablassen kann .	b
Alles in allem aber ist sein hartnäckiges Dringen auf reine , strenge , tief durchdachte Kunst , auch im Roman , gegenüber dem lässigen Erzählerton der herkömmlichen Liebesund Problemgeschichten wahrhaft wohlthuend . Man muß dieses Kapitel reiflich mitgedacht haben , wenn man sich über den strengen Maßstab , den Veremundus im folgenden Kapitel ( „ Unsre Autoren &quot; ) an die bestehende katholische Belletristik anlegt , nicht wundern will . Eigentlich weiß er nur zwei männliche Erzähler zu nennen ( Hansjaeob läßt er absichtlich weg ) : Anton Schott und Ad . Jos . Cüppers .	b
Daß Gottfried Keller , der Dichter des „ Grünen Heinrich' und der „ Leute von Seldwyla , ' von vielen geliebt wird , war mir lange bekannt und bei den meisten nach seiner und ihrer Art auch wohl begreiflich . Daß ihn einzelne Kritiker hoch schätzten und über seinen großen Vorzügen die Schattenseiten seines Wesens vergaßen , war mir schon empfindlicher und regte mich zu immer neuer Betrachtung und Untersuchung an . Daß sich aber in neuer Zeit mehr und mehr eine maßlose Überschätzung dieses schweizerischen Erzählers breitmacht und festsetzt , daß man ihn zu einem der Größten , zu einem Klassiker zu stempeln und auch nach seiner ganzen Persönlichkeit den Besten unsers Volkes und Geistes zuzurechnen bestrebt ist , ja jeden , der diesen : Urteil nicht blindlings beizustimmen geneigt ist , verächtlich ansieht und als „ minderwertig ' betrachtet , das reizte meinen Widerspruch und machte den Drang in mir unwiderstehlich , ein nach allen Seiten gerecht abwägendes Urteil zu gewinnen und zu begründen . Gottfried Keller und seine Novellen I » Hinsicht auf die ganze Persönlichkeit des Dichters , ohne die auch ein volles Verständnis seiner Dichtungen nicht zu erreichen ist , sind wir erst jüngst zu einem umfassenden Urteil befähigt worden , seitdem das weitschichtig angelegte Werk von Jakob Baechtold : Gottfried Kellers Leben , seine Briefe und Tagebücher , deren erster , fast 500 Seiten starker Band 1894 erschien , mit dem soeben ausgegebnen dritten Bande von fast 700 Seiten vollständig geworden ist . Daß das Werk gerade eine unterhaltende Lektüre für weitere Kreise wäre wie eine Biographie Schillers oder Goethes , kann man nicht sagen .	b
Kleeberg hat selbst etwas von einem Abenteurer, der sich oft mit Verve und hochgestimmtem Erzählton, mehr Hals über Kopf als mit abwägender Vernunft auf Figuren und historische Konstellationen einlässt. Das könnte erklären, was sonst unerklärlich und im Roman unbegründet bleibt: die ganz eminente Hochschätzung, die der Erzähler seinem Neuhoff entgegenbringt. Sie verrät sich im Wortschatz, in Vergleichen und Metaphern, die vorwiegend auf Überhöhung und Veredelung angelegt sind.	b
Den Schluß bilden zwei kürzere Stücke : Ein Vergleich zwischen dem Athen von 1832 ( wo Roß zuerst nach Griechenland kam ) mit dem Athen von 1836 , und das Märchen : Georg und die Störche , welches Roß sich während einer Seefahrt von einem Schiffer aus Psaros erzählen ließ . Angehängt ist ein Aufsatz : Fritz Nahr , das Charakterbild eines holsteinischen Schullehrers von altem Schlag , der zwar nicht entfernt mit hellenischen Dingen zu schaffen hat , aber in seiner Art immerhin und schon als Reliquie der vielfältigen geistigen Thätigkeit unseres Autors von Interesse ist . Das Ganze zeigt uns Roß als vortrefflichen Beobachter von Land und Leuten , als gewandten Erzähler , als gerechten ( bisweilen wohl zu milden ) Beurtheilet und vor Allem als liebenswürdigen Menschen , und so Möge das Buch allen Freunden der Lectüre von Reiseschriften bestens empfohlen sein . Verantwortlicher Redacteur : Dr. Moritz Busch . Verlag von F. L. Herdig .	b
Aber wenn mau vor einem Kunstwerk steht , so soll man nur rein schauen . Und wenn Sie mich nun fragen : » Was ist deun reine Anschauung ? « so sage ich Ihnen : » Reine Anschauung ist reine Anschauung , und damit Punktum . « Er hat , fährt die Erzählerin fort , nachher denn doch diesen Begriff weiter definirt , aber das » Punktum « hatte ja auch seine volle Richtigkeit , denn wer die Gabe der » reinen Anschauung « nicht besitzt , dem wird keine Definition etwas helfen . ' So feinsinnig und treffend diese Anmerkung ist , so vorzüglich ist die ganze Charakteristik , die Ilse Frapan von Bischer im Hörsaal liefert ; wir können hier Lrinnorungen an F. Th . vischer aber doch nur darauf verweisen . Ihre Erinnerungen überschütten uns mit einer Menge höchst interessanter Einzelheiten ; so erfahren wir z. B. , wie und wann Vischer zum erstenmale unter der Maske des biedern Schartenmaher seinen Sang ertönen ließ , wie sein Verhältnis zu Strauß schließlich war , wie tief Vischer Mörike liebte , mit welcher Begeisterung er von Italien , zumal von Venedig sprach , wie er sich über die oberflächliche Kritik der Zeitungen beim Erscheinen seines „ Faust .	b
Ich erinnere dabei an Das Grab Moses und Wieder gut . Und wie Paul Lang im einzelnen allem Übertriebnen abhold ist , so auch in der Behandlungsweise des Ganzen . Von jener fiebernden Erregung , in die uns viele Erzähler so gern versetzen , um uns hernach in eine lähmende Ernüchterung fallen zu lassen — davon ist bei Lang keine Spur . Wohl aber ist er vermöge seines beschaulichen Wesens ein Meister in der Entwicklung einer echt epischen behaglichen Spannung . Wenn der Stein , der ins stille Wasser geworfen worden ist , zuerst einen engen Kreis auftreibt , dann einen größern und Paul Lang als Erzähler immer größern , so fesselt dieser Vorgang den Beobachter , daß er nicht weichen kann , bis die Kreise endlich an das Ufer schlagen .	b
Wieder tritt eine merkwürdig strenge Trennung zwischen dem poetischen Schaffen der Gebildeten und der volksmäßigen Darstellung ein . Nur wenige kräftige Naturen unter den Gebildeten wagen noch volksmäßig zuschreiben , und solchen begegnet es / daß die gesammte gelehrte Kritik von ihnen nicht die mindeste Notiz nimmt . So geschah es dem bedeutendsten deutschen Erzähler in der zweiten Hälfte des - 17. Jahrhunderts , Grimmelshausen , dessen Name erst in unserer Zeit wieder gefunden wurde . Aber auch was diese Wenigen schrieben , war von epischer Art und konnte alle Spuren der schweren Zeit nicht verleugnen , in welcher das freieste Gemüth es nicht weiterbrachte , als zu einer Prosaerzählung aus der herben Wirklichkeit , in welcher Laune und Satire derb und cynisch das rohe Stoffliche verarbeiten . Neue volksmäßige Lieder und Melodien entstanden zunächst nur in den stehenden Heeren der Fürsten , derbe Soldatenlieder oder — als eine eigenthümliche Zwischenstufe zwischen Volksund Gelehttenpoeste , — in den bescheidenen Wohnungen musikalischer Schullehrer und Kirchensänger ; und diese letztern , eine merkwürdige und zahlreiche Classe , welche manches Holde und Vortreffliche enthält , entbehren noch sehr der genügenden Beachtung .	b
