text	label
Jim ist schon ein toller Hecht, und während der Rüde den Vollmond anbellt, träumt die Katze auf dem Dach.Und der Leser freut sich über die aparten Obszönitäten des Zeichners und Erzählers Ernst Kahl.Wer nie den Kahl im Bette las, der weiß nicht, wie die Hühner kieksen.Und wer das Leben allweil ernst nimmt, der darf den Kahl sich sparen. Ernst Kahl: Das letzte Bestiarium Perversum Verlag Rogner & Bernhard, Hamburg 1999, 221 S., 20,- DM	b
Die Charakterzeichnung überhaupt ist Längs starke Seite . In seinen reifern Sachen — und das ist weitaus die Mehrzahl — giebt es überhaupt keinen verzeichneten oder auch nur ungenügend gezeichneten Charakter . Ob er die goldne Kindheit , die begeisterte oder thörichte Jugend , die volle Kraft oder die närrische Schwäche des reifen Menschen , das Greisenalter in schöner Lebensbefriedigung oder in Todesreife darstellt — unmerklich läßt er alles so wahr Grenzboten IV 1898 45 Paul Lang als Erzähler lebendig werden , daß wir es selbst dabei miterleben . Ob er den Händler oder den Raubritter , den König oder den Nachtwächter , Mann oder Weib schildert , seine Gestalten sind in den meisten Erzählungen so lebenswahr , daß wir ihnen eben so gut auf der Straße begegnen könnten und zu ihnen dann sagen müßten : Jetzt hab ich doch gemeint , ich Hütte dich bloß bei Paul Lang gelesen ! Besonders gilt das auch von seinen zahlreichen Frauengestalten ; ich will nur die beiden Kernfrauen erwähnen : die Kastellanin und ihre Tochter .	b
Wir verstehn nun , daß die Menschen der Vorzeit , wenn sie eine besonders interessante Begebenheit erzählen wollten , im Banne dieser religiösen Vorstellungen und der Zauberanschauungen stehend , gar nicht anders erzählen konnten , als daß sich fortwährend diese übernatürlichen Bestandteile ihrer täglichen Erfahrungen in ihre Vorstellungen eindrängten . Erfinden konnte der Naturmensch nicht selbsttätig , sondern nur verbinden , und was er verband , waren die ihm geläufigen Erscheinungen und Vorgänge des täglichen gesellschaftlichen Lebens mit jenen Bestandteilen seiner illusionistischen Weltanschauung . Zum Ursprung des Märchens Um einen klarern Einblick in diesen Prozeß zu gewinnen , müssen wir einmal versuchen , uns im Geiste zu einer abendlichen Unterhaltung einer wilden Dorfgemeinschaft zu versetzen und an der Hand der Berichte von Forschungsreisenden und einiger konkreter Beispiele von primitiven Märchen ermitteln , was dort etwa erzählt werden mag. Des Abends versammeln sich die Männer im Gemeinschaftshause oder am Dorffeuer , und die professionellen Erzähler oder besonders begabte Stammesmitglieder erzählen abwechselnd . Wir sehen hier ab von den Stammessagen und den ätiologischen Sagen und beschränken uns nur auf märchenhafte Erzählungen . Der eine erzählt von einem Manne , der auf die Jagd ging und im Walde ein Rencontre mit einem Baumdämonen hatte .	a
Man spielt ihm als einem blinden Manne beruhigendes Lebenstheater vor, aber seine sehenden Augen erlauben ihm gleichzeitig, diese Illusionspossen und Betrügereien – je nachdem – erheitert oder deprimiert zur Kenntnis zu nehmen. Diesen Vorgang zu schildern, bedurfte es eines Erzählers, der beides gleichzeitig dem Leser zu berichten hatte: die vor ihm gespielte Welt und die von ihm gesehene und reflektierte Welt. Das aber war, im Gegensatz zu Dürrenmatts Geschichte, der Musterfall einer epischen, nicht einer theatralischen Konstellation.	c
Dieser Anfang der Geschichte ist ganz vorzüglich und das beste an ihr . Nun aber zersplittert sich das Interesse des Erzählers auf eine Reihe von Sonderlingen , Neue Romane und von der eigentlichen Entwicklnngsund Vildungsgeschichte seines alle Welt entzückenden „ Knaben / ' wie er stets den achtzehnjährigen Robert nennt , erfahren wir blutwenig . Alles , was wir ihn an Abenteuern erleben sehen , ist äußerlich ; den Zauber , den er ausübt , die Tüchtigkeit , die er erlaugt haben soll , müssen wir dein Erzähler nach seinen wiederholten Versicherungen aufs Wort glauben , überzeugt werden wir davon nicht . Das Beste an dem Romane ist die Erfindung der Originale , die Roberts Erziehung leiten : des humoristischen Polizeischreibers Fiebiger , des pathetisch gedankenvollen Sternguckers Ulex und des thätig liebenden Freifräuleins Juliane von Poppen ; dazu kommt die Possenhaft humoristische Figur des Histrionen Schminkert mit seinen Abenteuern bei alten Jungfern u. s. w. Die Handlung führt uns in dem letzten Viertel des Romans hinüber nach Amerika , nach Kalifornien , wo Robert , nachdem er einige Jahre Universitütsstudien betrieben hat , gelegentlich Goldgräber und reich wird , um endlich die Geliebte heimführen und das Gut Poppenhagen kaufen zu können , auf dem alle „ Leute aus dem Walde &quot; vereint ihr Leben teils beschließen , teils begründen sollen . Ein getreues Abbild deutschen Lebens seiner Zeit zu sein , darf dieser Roman wohl keinen Anspruch erheben , obwohl man ihm die Spuren seiner Zeit anmerkt ; das wäre schließlich kein Fehler , wem : er nur sonst bedeutend wäre .	b
Kuno Fischer giebt noch den Druck von 1728 fälschlich als den ältesten an . Die Fanstdichtungeu der Sturmund Drangzeit Faust : die Fausttragödie wurde zur Komödie , und als solche lebte sie auch auf dem Marionettentheater fort . Trotzdem war im Volksschauspiel der titanische Charakter des Faust weniger verloren gegangen , als in deu Volksbüchern ; zwar überwucherte hier das äußerlich Grausige , Spektakelmäßige und das Komische wie dort das Moralisiren des Erzählers und die rein sinnliche Seite an Faust ; aber wir finden im Schauspiel gelegentlich doch Stellen , die mit allem Nachdruck auf den tiefen geistigen Gehalt der Sage hinweisen , so z. B. wenn der Geist Auerhahn im Volksschauspiel vou Christoph Wagner , der als ein schwächerer Abklatsch Fausts erscheint , zu dem ihn beschwörenden sagt : , , Edler waren deines Freundes Fausts Befehle , dich hat Not und Begierde nach Genuß , ihn Not und hoher Erforschungsgeist in unsre Gewalt gebracht , und als er sah , daß seine grenzenlose Wißbegierde nicht befriedigt wurde , dann erst fiel er in den Taumel zügelloser Leidenschaften . ' Aus solchen Stellen trat der aufstrebenden Dichtergeueration der echte Kern der Faustsage entgegen , der sie begeistern konnte . Fausts grenzenloser Forschungsdrang wurde auch der Ausgangspunkt des ersten Faustdramas des vorigen Jahrhunderts : des Lessingschen Faust .	b
Er löst ihn aber nicht , er zeigt alle seine Verschlingungen und läßt ihn in der äußersten Bedrängnis von der immer gütigen Natur durchhauen . Um die eheliche Verbindung zwischen Bruder und Schwester handelt es sich hier — ein Frevel gegen die Natur ! „ Eine solche Beziehung — entwickelt der Erzähler — ist thatsächlich nicht bloß für das Gefühl des gesitteten Menschen empörend , hier wurzelt der moralische Abscheu , den wir empfinden , nicht etwa bloß in einem Vorurteil oder in einer sittlichen Idee , welche sich die Menschheit auf ihrem Entwicklungsgange notgedrungen im Interesse der staatlichen und moralischen Ordnung hat anerziehen müssen — die Natur selbst hat ihn uns gelehrt . Je näher die Eltern mit einander verwandt sind , umso größer ist die Gefahr , daß die Kinder aus dieser Ehe geistige oder körperliche Krüppel sind — das ist das stumme und doch so beredte Veto der Natur . Sie geht also uoch weiter als der Mensch ; sie straft Beziehungen , welche der Staat duldet und als rechtmäßige Ehen unter seinen Schutz stellt .	c
Abschied von Soria. Von einer Stadt, in der der Erzähler vergeblich nach einer Jukebox Ausschau hält. Am Ende fällt die Erzählung wieder ins raunende, beschwörende Imperfekt zurück.	d
Oswald haben uns tief in die alte deutsche Heidenwelt eingeführt ; „ Morolt &quot; oder „ Markolf &quot; , wie er auch heißt , würde uns , wenn wir dem Namen nachgehen wollten , vielleicht einen Blick in die orientalische Göttervorstellung eröffnen . Denn neueste Forschung ( Paul und Braune , Beiträge zur Geschichte der deutschen Sprache und Literatur ) hat in ihm den „ Markolis &quot; der Hebräer , den von ihnen den Römern entlehnten Merkurius zu erkennen gemeint . Dem mag sein , wie ihm wolle ; so viel scheint sicher , daß die Fabel von Salomo's und seines Bundesgenossen Brautfahrten auf orientalische « , auf jüdischen Ursprung zurückzuführen , daß sie durch einen jüdischen Erzähler oder Dichter in Deutschland bekannt geworden ist . Trotz der vielen Verfolgungen und Bedrückungen war die literarische Thätigkeit der Juden im Mittelalter nicht viel weniger regsam , der Einfluß ihrer Schriftstellern nicht viel weniger wirksam als heutzutage . Aber das kleine humoristische Detail , welches in dem Gedichte so anziehend und so behaglich wirkt , das ritterlich-romantische Kostüm , das dem Ganzen übergeworfen ist , die wunderlichen geschichtlichen Verwirrungen , jene spaßhaften Anachronismen sind wol einzig und allein auf die Rechnung des deutschen Spielmanns aus dem 12. Jahrhundert zu setzen .	b
Gibt es bessere Brücken als die von den Unbefugten, daß heißt: von den Dichtern gebauten? Und ist denn nicht viel zu wenig Tinte zwischen den beiden Völkern vergossen worden? Karl Dedecius mit seinen Sammlungen polnischer Dichtung trägt ähnlich wie Marcel Reich-Ranicki mit seiner Prosa-Anthologie „Sechzehn polnische Erzähler“ dazu bei, daß man heute sogar von einer deutschen Lesergemeinde zeitgenössischer polnischer Literatur sprechen kann. Ich kenne Münchner Studenten, die mehr über polnische Autoren als über die Schriftsteller in der DDR wissen. Die neueste Anthologie von Dedecius ist als Ganzes konzipiert, mehr Lesebuch als Inventur, die Auswahl vorwiegend gut getroffen, die Proportionen stimmen.	b
Die letzten Monate haben neue Ausgaben und neue Bücher zweier Erzähler gebracht , die beide , vor vielen , verdienen , daß der Blick der Empfänglichen wieder einmal auf sie zurückgelenkt wird . So grundverschieden , ja gegensätzlich Wilhelm Raabe und Heinrich Hansjakob sind , gemeinsam ist ihnen die Freude an dein Reichtum verborgnen , nur dem tiefer dringenden Blick erkennbaren Lebens , gemeinsam ein frischer Hauch von Gesundheit , gemeinsam die Pietät für Zustände und Überlieferungen , mit denen der „ Fortschritt &quot; gern längst aufgeräumt hätte , gemeinsam auch &gt; die Lust , vergangne Zeiten und Schicksale mit der gleichen Wärme zu beleben wie die frischeste Gegenwart , gemeinsam endlich ein freilich dem Grade nach sehr verschiedner , doch der gleichen Wurzel entsprossener Maugel ihrer Darstellungskunst . Der äußere Anlaß , eine vergleichende Charakteristik beider Erzähler zu geben , liegt in der Vollendung der neuen Ausgabe von Wilhelm Rnabes „ Gesammelten Erzählungen &quot; ^ ) und in dem Erscheinen einer kleinern Reihe Hcmsjakobscher Schriften ; ^ ) der innere , wichtigere in der beständigen Zunahme des unpoetisch Prätentiösen , Überreizten , des unnatürlich Gemachtem in unsrer Litteratur , einer Zunahme , die in gewissen Kreisen die mißmutige Vorstellung erzeugt , daß es gar nicht mehr der Mühe lohne , sich überhaupt noch unter den Erzeugnissen der jüngsten Zeit umzusehen . So schlimm steht es aber doch noch nicht , und zum Beweis sei heute an die beiden Erzähler erinnert , auf sie zurückgewiesen , wenn mau so will , obschon beide leben und hoffentlich noch manches Jahrzehnt leben werden . Von einer Litteratur , in der man immer nur von den „ Ereignissen &quot; des letzten Halbjahrs sprechen dürfte , Gesammelte Erzählungen .	b
So ist es z. B. möglich , Roms trojanischen Ursprung gemeinschaftlich zu verwerfen ohne deshalb Niebuhrs etrurischen Ursprung Roms gelten zu lassen , der vielleicht einem griechischen Ursprung weichen muß . — Unsere Kenntniß von der ältesten Geschichte ist nur aus Bruchstücken zusammengesetzt , auf einen kleinen Raum der Erde schränken sich unsere ersten Nachrichten ein , bis sie mit der Zeit immer mehr und mehr wachsen , ohne freilich selbst bis jetzt die ganze Erde zu umfassen . — Erst wenn bei einem Volke zur dauernden Mittheilung der Schmuck des Verses aufhört , wenn es also seine ungebundene Rede ausgebildet hat und leichtes Werkzeug zum Schreiben besitzt , sind eigentliche Geschichtsschreiber möglich , vorher geht Dichtung und Ueberlieferung ; jene verstellt willkürlich die Thatsachen und verschönert sie , wie es grade für den besondern Zweck der Dichtung nöthig ist , diese thut dasselbe unwillkürlich , indem sie von einem Geschlecht auf das andere forterbend , im Laufe der Zeiten und im Munde so vieler Erzähler allmälig diesen Umstand verändert , jenen verschweigt und Neues hinzufügt . Auch verändert die Sage die Thatsache , welche ihr zu Grunde liegt , noch dadurch , daß sie sich bald verzweigt , d. h. der erste Erzähler mag die Begebenheit mehreren Hörern zugleich oder doch auf gleiche Weise erzählt haben , aber diese Hörer erzählen sie wieder jeder mehreren und so in unendlicher Reihe fort . Es ändert sich nun dieselbe Sage im Lauf der Zeiten , aber nicht auf einerlei Weise ; was der eine ausläßt , behält ein anderer Erzähler bei und umgekehrt , hier wird außerdem dieses , dort jenes zugesetzt , so daß , nachdem längere Zeit verflossen , man eine Sage , von verschiedenen Seiten vernommen , aus den ersten Blick gar nicht für dieselbe zu halten geneigt ist , bis erst bei eingehender Forschung sich die Wahrheit entdeckt , die wol beiden zu Grunde gelegen haben könnte .	a
Mai 1096 in Worms. Zwei Tage später kamen die Juden von Mainz an die Reihe. Der christliche Erzähler Albert von Aix, einer der wenigen seiner Religion, der Mitleid empfand und über das Gemetzel entrüstet war, schreibt: „Die Mütter ergriffen das Eisen und schnitten den Kindern, die sie noch säugten, die Kehle durch; sie vernichteten lieber sich selbst mit ihren eigenen Händen, als daß sie den Schlägen der Unbeschnittenen erlegen wären. Nur eine ganz geringe Zahl von Juden konnte diesem grausamen Morgen entrinnen; nur einige nahmen die Taufe an, viel mehr aus Furcht vor dem Tod als aus Liebe zum christlichen Glauben.“ Solche „Szenen“ bilden in unermeßlicher Zahl den Hintergrund abendländisch-christlicher „Kultur“. Sie sind nachzulesen in; Einem kleinen Verlag ist es zu danken, daß Poliakovs monumentales Werk (in der Übersetzung auf insgesamt acht Bände angelegt) nun bei uns erscheint – was den ersten Band betrifft mit zwanzigjähriger Verspätung.	b
Diese Erzählung ist deshalb, so meine ich, die stärkste, weil sie am ehesten ein „echter“ Borges wurde. Alle anderen sind, bis auf den Anfang, in dem jeweils ein fiktiver Erzähler oder die Veränderung der Anekdote von einem Bericht zum andern vorgegeben wurde, recht handfest und einfach – auch eindeutig allegorisch. Der Leser, der in ihnen viel Subtilität und Hintersinn entdeckte, wäre genau der Typus der schöpferischen Glossators und Kommentators, den wir aus den einstigen Geschichten von Borges kennen.	c
Auf geschichtlichem Gebiete gab M. von Babo eine in schlicht kindlicher Weise gehaltene Übersicht unserer deutschen Geschichte für Sechsbis Zehnjährige , wie sie allen Eltern willkommen sein wird , die mit mir bedauern , wie spät besonders unsere Söhne auf dem Gymnasium die ersten Einblicke in unsere heimische Geschichte tun dürfen . „ Junge Deutsche gilt es zu erziehen ! &quot; Das bilderreiche Werk , im Verlage von Neufeld u. Henius in Berlin , kostet 3 Mark . „ Preußens Geschichte &quot; , geschrieben von einem unserer besten Erzähler , fesselnd , anschaulich , die straffe Erzählung oft in schwunghafte Balladen auflösend , begeistert und begeisternd , ein hohes Lied preußischer Tatkraft und Mannestugend , hat unserer Jugend Rudolf Herzog im Verlag Quelle u. Meyer in Leipzig geschenkt , geschmückt mit Bildern von A. Kampf ( 3,40 Mark ) . Als treffliche Ergänzung dazu sei auf den „ Preußenatlas &quot; von Jda Muck hingewiesen , der in neuer , origineller Art , durch nach den Grenzen ausgeschnittene , einander aufliegende und sich mit den neuen Erwerbungen erweiternde Kartenbilder eine instruktive Darstellung von dem Wachstum Preußens gibt , denen geschichtliche Erläuterungen beigefügt sind ( in zweiter Auflage im Gca Verlag , Berlin V / . 35 , 3 Mary .	b
Es scheint , als habe unsere Welt nicht immer diesen Wesensbegriff klar vor Augen gehabt , als habe die wissenschaftliche Beschäftigung mit der Märchendichtung den natürlichen Charakter der praktischen Betätigung vergessen lassen . In der künstlerischen Natur des Märchens liegt für den schaffenden Künstler der Neuzeit eine große Klippe , und diese Gefahr wird den meisten ! verhängnisvoll . Die Erzähler suchen das Naive durch die Mittel des Volksmärchens zu erzwingen . In der Regel wirken diese Mittel aber , so benutzt , wie abgegriffene Münzen . Die Riesen und Zwerge und Elfen und Kobolde können ihre Absicht nicht verleugnen und uns nicht erwärmen und froh machen .	b
Alle andern Geschichten sind frei von solcher polemischen Tendenz , sind sich selbst genügende Fabulirungen einer künstlerischen Phantasie zu rein dichterischen Zwecken . Die harmlosesten schwanke des Buches sind zugleich aufs kunstvollste erzählt . Aber sehr gern schlägt Anzengruber einen munter lehrhaften Ton an : es ist die Lehrhaftigkeit aller volkstümlichen Erzähler , welche ihre Geschichten einem bäuerlichen Publikum , nur wenn diese sehr spaßig siud , bloß ihrer selbst wegen zu erzählen wagen , hingegen die traurigen Geschichten zu Nutz und Frommen des gespannt aufhorchenden Zuhörcrkreises vortragen , auf daß er sich vor Schaden an Leib und Seele warnen lasse oder ein Beispiel dran nehme . Wie glücklich Anzengruber diesen volkstümlichen Ton anzuschlagen weiß , ist aus seinen Dramen bekannt ; niemals aber hat er alle aufklärerische Bildung mehr überwunden , als in diesen jüngsten Dorfgeschichten . Seine Sprache ist überreich an Bildern , die immer der bäuerliche » Sphäre entnommen sind , und in ihrer Anschaulichkeit wirkt sie so unmittelbar , wie kaum die Sprache eines andern deutschen Schriftstellers der Gegenwart ; sie scheint nicht zum Lesen , sondern zum Vorlesen , zum Anhören bestimmt zu sein , so sinnlich kräftig ist sie , so wohllautend in ihrem Dialekt .	a
— Erst wenn bei einem Volke zur dauernden Mittheilung der Schmuck des Verses aufhört , wenn es also seine ungebundene Rede ausgebildet hat und leichtes Werkzeug zum Schreiben besitzt , sind eigentliche Geschichtsschreiber möglich , vorher geht Dichtung und Ueberlieferung ; jene verstellt willkürlich die Thatsachen und verschönert sie , wie es grade für den besondern Zweck der Dichtung nöthig ist , diese thut dasselbe unwillkürlich , indem sie von einem Geschlecht auf das andere forterbend , im Laufe der Zeiten und im Munde so vieler Erzähler allmälig diesen Umstand verändert , jenen verschweigt und Neues hinzufügt . Auch verändert die Sage die Thatsache , welche ihr zu Grunde liegt , noch dadurch , daß sie sich bald verzweigt , d. h. der erste Erzähler mag die Begebenheit mehreren Hörern zugleich oder doch auf gleiche Weise erzählt haben , aber diese Hörer erzählen sie wieder jeder mehreren und so in unendlicher Reihe fort . Es ändert sich nun dieselbe Sage im Lauf der Zeiten , aber nicht auf einerlei Weise ; was der eine ausläßt , behält ein anderer Erzähler bei und umgekehrt , hier wird außerdem dieses , dort jenes zugesetzt , so daß , nachdem längere Zeit verflossen , man eine Sage , von verschiedenen Seiten vernommen , aus den ersten Blick gar nicht für dieselbe zu halten geneigt ist , bis erst bei eingehender Forschung sich die Wahrheit entdeckt , die wol beiden zu Grunde gelegen haben könnte . Ein Beispiel wird das erläutern : Nach Herodot war der eine Sohn von Lybiens reichem Herrscher Crösus stumm , der zweite wurde auf der Jagd von einem Freunde , dessen Speer den Eber verfolgte , getödtet . Solon erinnerte den Uebermüthigen an die Wandelbarkeit des menschlichen Glücks .	a
Krnse meint anch offenbar nicht diese subjektive Erfahrung . Wenn aber der Dichter auf weitere Kreise wirken will , muß er doch auch die Gesinnung , die Erfahrung dieser weitern Kreise in seiner Darstellung berücksichtigen , wie z. B. der dramatische Dichter gezwungen ist , mit ganz andern Motiven zu arbeiten , als der sensitive Novellist , weil das Volk , das im Theater zuhört , ganz anders fühlt als die Dame , die das im Goldschnitt gebundene Buch in ihrem Erkerfensterchen liest . Der Erzähler muß sein Publikum , also auch dessen Erfahrung kennen ; seine Wirkung hängt von dieser Kenntnis ab ; sie wird umso größer sein , je mehr sich die subjektive Erfahrung des Erzählers deckt mit der des Durchschnittes seiner Nation zu seiner Zeit . Denn in der Kunst ist zu verschiednen Zeiten verschiednes glaubhaft . Es ist ein Irrtum , wenn Kruse glaubt , daß er oder die Kunst überhaupt die Natur nur so abschreibe .	b
Das Kolorit Berlins kommt in seiue Darstellung nicht so hinein , als ob er frei über den Dingen schwebte und nun für seinen Zweck die Farben oder Thatsachen wählerisch zusammenstellte , sondern der Erzähler selbst ist durch und durch moderner Berliner , die Handlung und die Charaktere sind nur in der Großstadt denkbar , wir atmen Berliner Luft , ohne es zu bemerken . Wir werden in die Berliner Theaterund Zeitungswelt zweiten Ranges eingeführt . Der Erzähler ist Redakteur mit Scheere und Kleister bei einem jungen Zeitungsunternehmen , ein ehrlicher litterarischer Handwerker und ein guter Mensch . Von Geburt Pole und aus besserm , wenn anch verarmten Hause , hat er in Berlin doch nicht die ferne polnische Heimat vergessen können , und er schließt sich nicht ungern Landsleuten an . Ein zufällig gefundener Spielkamerad aus der Jugendzeit , namens Taschewski wird von ihm trotz des Unterschiedes der gesellschaftlichen Stellung zwischen Redakteur und Setzer doch auch jetzt uoch der Freundschaft gewürdigt , und Taschewskis Roman ist es nun , den er erzählt .	d
